company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,series_id,series_name_en,series_name_zh,category_en,category_zh,role_en,role_zh,principle_en,principle_zh,language_policy_en,language_policy_zh,match_status,evidence_gate,matched_aliases,evidence_count,pages,source_files,sample_review_status,sample_confidence,sample_snippet_en,sample_snippet_zh,recommended_use_en,recommended_use_zh
r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,Leasing and Business Services,租赁和商务服务业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,109,ITOCHU-ESG report 2024.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard by Act on Rational Use and Appropriate Management of Fluorocarbons. However, HCFC is not included in the aggregation. ● Overseas Group Companies: Calculated based on the charging amount of fluorocarbons used as refrigerants. * The calculat ITOCHU-ESG report 2024.pdf Energy Consumptio…","Structured standard tag: GHG Protocol; Standard role: Accounting standard by Act on Rational Use and Appropriate Management of Fluorocarbons. However, HCFC is not included in the aggregation. ● Overseas Group Companies: Calculated based on the charging amount of fluorocarbons used as refrigerants. * The calculat ITOCHU-ESG report 2024.pdf Energy Consumptio…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r107_itochu,107,ITOCHU,日本伊藤忠商事株式会社,L,Leasing and Business Services,租赁和商务服务业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,109,ITOCHU-ESG report 2024.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard by Act on Rational Use and Appropriate Management of Fluorocarbons. However, HCFC is not included in the aggregation. ● Overseas Group Companies: Calculated based on the charging amount of fluorocarbons used as refrigerants. * The calculat ITOCHU-ESG report 2024.pdf Energy Consumptio…","Structured standard tag: GHG Protocol; Standard role: Accounting standard by Act on Rational Use and Appropriate Management of Fluorocarbons. However, HCFC is not included in the aggregation. ● Overseas Group Companies: Calculated based on the charging amount of fluorocarbons used as refrigerants. * The calculat ITOCHU-ESG report 2024.pdf Energy Consumptio…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,Finance,金融业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,contextual_overmapped_review,no_explicit_whitelisted_series_name_in_page_text,,2,47,Morgan_Stanley_2023_ESG_Report.pdf,seed_batch_03,medium,for our purposes to meet carbon neutrality do not align with the criteria required to reflect those purchases in our scope 2 market-based figure in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (,for our purposes to meet carbon neutrality do not align with the criteria required to reflect those purchases in our scope 2 market-based figure in accordanc...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,Finance,金融业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,contextual_overmapped_review,no_explicit_whitelisted_series_name_in_page_text,,3,47 | 57 | 82,Morgan_Stanley_2023_ESG_Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ement-determined metric that may be viewed or calculated differently by others who may use the same “carbon neutral” terminology. Morgan Stanley has determined that the boundary around our carbon neutrality status is scope 1, scope 2 location-based emissions, scope 3 business travel and downstream leased assets, carbon offsets purchased from the voluntary c…","ement-determined metric that may be viewed or calculated differently by others who may use the same “carbon neutral” terminology. Morgan Stanley has determined that the boundary around our carbon neutrality status is scope 1, scope 2 location-based emissions, scope 3 business travel and downstream leased assets, carbon offsets purchased from the voluntary c…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,3,117,Ahold_Delhaize_Annual_Report_2024.pdf,seed_batch_11,medium,"rarching sustainability policy that covers our approach on climate and specific climate-related standards that provide further guidance to our brands. See also General information: Governance. Within our climate approach, we are guided by t",rarching sustainability policy that covers our approach on climate and specific climate-related standards that provide further guidance to our brands. See al...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_overmapped_review,no_explicit_whitelisted_series_name_in_page_text,,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,seed_batch_03,medium,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,GHG Protocol 土地部门与碳移除标准,Standard,标准,Land emissions and removals accounting standard,土地排放与碳移除核算标准,"Quantify, report, and track land-sector emissions, CO2 removals, and related metrics.",量化、报告和跟踪土地部门排放、二氧化碳移除及相关指标。,Use land-sector/removals wording; do not translate removals into corporate Scope totals unless cited that way.,使用土地部门/移除口径；除非原文如此引用，不直接改写为企业 Scope 总量。,contextual_overmapped_review,no_explicit_whitelisted_series_name_in_page_text,,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,seed_batch_03,medium,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,contextual_overmapped_review,no_explicit_whitelisted_series_name_in_page_text,,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,seed_batch_03,medium,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,3,93,ChristianDior_2024_Annual_Report.pdf,seed_batch_11,medium,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting....",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,2,93,ChristianDior_2024_Annual_Report.pdf,seed_batch_11,medium,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting....",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,93,ChristianDior_2024_Annual_Report.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca ChristianDior_2024_Annual_Report.pdf Environ…","Structured standard tag: GHG Protocol; Standard role: Accounting standard venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca ChristianDior_2024_Annual_Report.pdf Environ…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,3,93,ChristianDior_2024_Annual_Report.pdf,seed_batch_11,medium,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting....",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r120_nippontelegraphandtelephone,120,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,35,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r120_nippontelegraphandtelephone,120,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,35,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r121_mitsui,121,MITSUI,三井物产株式会社,L,Leasing and Business Services,租赁和商务服务业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,2,125,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,seed_batch_03,medium,"ment 09. Appendix 07. Governance 05. Strategy 08. Metrics and targets 01. Message from the Group CEO 02. Editorial policy Calculation method for Scopes 1 and 2 GHG emissions relating to Scopes 1, 2, and 3 (Categories 1 to 14) are calculated",ment 09. Appendix 07. Governance 05. Strategy 08. Metrics and targets 01. Message from the Group CEO 02. Editorial policy Calculation method for Scopes 1 and...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r122_carrefour,122,CARREFOUR,家乐福,F,Wholesale and Retail Trade,批发和零售业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,3,93,Carrefour_2024_Universal_Registration_Document.pdf,seed_batch_12,medium,"ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa",ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and...,Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r122_carrefour,122,CARREFOUR,家乐福,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,93,Carrefour_2024_Universal_Registration_Document.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa Carrefour_2024_Universal_Registration_Docume…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa Carrefour_2024_Universal_Registration_Docume…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r122_carrefour,122,CARREFOUR,家乐福,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,93,Carrefour_2024_Universal_Registration_Document.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa Carrefour_2024_Universal_Registration_Docume…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa Carrefour_2024_Universal_Registration_Docume…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r123_pepsico,123,PEPSICO,百事公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,3,21,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,seed_batch_03,medium,"ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions","ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are ...",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r123_pepsico,123,PEPSICO,百事公司,C,Manufacturing,制造业,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,GHG Protocol 土地部门与碳移除标准,Standard,标准,Land emissions and removals accounting standard,土地排放与碳移除核算标准,"Quantify, report, and track land-sector emissions, CO2 removals, and related metrics.",量化、报告和跟踪土地部门排放、二氧化碳移除及相关指标。,Use land-sector/removals wording; do not translate removals into corporate Scope totals unless cited that way.,使用土地部门/移除口径；除非原文如此引用，不直接改写为企业 Scope 总量。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,21,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r123_pepsico,123,PEPSICO,百事公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,21,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
r123_pepsico,123,PEPSICO,百事公司,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,contextual_scope_inventory_mapping,no_explicit_whitelisted_series_name_in_page_text,,1,21,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,pdf_contextual_scope_inventory_mapping,pdf_page_backfill,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ith industry standards, advocating for supportive government policies and understanding the views of diverse stakeholders will influence the progress we are able to make in working towards our targets. 1 Goal tracks Scope 1 and 2 emissions PEPSICO-2024-esg-summary-esg-performance-metr…",Review only: keep out of accepted standard-company conclusions until page-level evidence explicitly names the series.,仅供复核：页级证据明确命名具体系列前，不进入已采信标准-企业结论。
