company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,series_id,series_name_en,series_name_zh,category_en,category_zh,role_en,role_zh,principle_en,principle_zh,language_policy_en,language_policy_zh,match_status,evidence_gate,matched_aliases,evidence_count,pages,source_files,sample_review_status,sample_confidence,sample_snippet_en,sample_snippet_zh,recommended_use_en,recommended_use_zh
r268_bhpgroup,268,BHP GROUP,必和必拓集团,B,Mining,采矿业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain.*scope 3 | corporate value chain\s*\(scope 3\),5,64 | 51,250819_bhpannualreport2025.pdf,pdf_explicit_series_citation,pdf_page_backfill,"esource Institute/World Business Council for Sustainable Development Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, including the Greenhouse Gas Protocol: Corporate Value Chain Scope 3 Accounting and Reporting Standard – The Australian Government’s National Greenhouse and Energy Reporting (Measurement) Determination 2008 for Scope 1…","esource Institute/World Business Council for Sustainable Development Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, including the Greenhouse Gas Protocol: Corporate Value Chain Scope 3 Accounting and Reporting Standard – The Australian Government’s National Greenhouse and Energy Reporting (Measurement) Determination 2008 for Scope 1…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r269_hp,269,HP,惠普公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,6,42 | 160,2024_HP_sustainability_report.pdf,seed_batch_14,medium,"s2 Global Tonnes of CO2e (tCO2e) 48,400 World Resources Institute (“WRI”) / World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI…","s2 Global Tonnes of CO2e (tCO2e) 48,400 World Resources Institute (“WRI”) / World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r269_hp,269,HP,惠普公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,7,42 | 160,2024_HP_sustainability_report.pdf,seed_batch_14,medium,"World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI Standard 305-2 Energy Indirect (Scope 2) GHG Emissions and HP Inc.’s (“HP”)…","World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI Standard 305-2 Energy Indirect (Scope 2) GHG Emissions and HP Inc.’s (“HP”)…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r269_hp,269,HP,惠普公司,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,technical guidance for calculating scope 3 emissions,6,42 | 159,2024_HP_sustainability_report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"f estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 2024 Sustainable Impact Report, other than the Subject Matter, has not been subject…","f estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 2024 Sustainable Impact Report, other than the Subject Matter, has not been subject…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r269_hp,269,HP,惠普公司,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),8,42 | 159,2024_HP_sustainability_report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"y. Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 202…","y. Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 202…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r278_americanairlinesgroup,278,AMERICAN AIRLINES GROUP,美国航空集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,8,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"orld Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic…","orld Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r278_americanairlinesgroup,278,AMERICAN AIRLINES GROUP,美国航空集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,8,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ment’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of…","ment’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r278_americanairlinesgroup,278,AMERICAN AIRLINES GROUP,美国航空集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,technical guidance for calculating scope 3 emissions,6,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,". These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions…",". These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r278_americanairlinesgroup,278,AMERICAN AIRLINES GROUP,美国航空集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),8,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents…","3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r282_volvo,282,VOLVO,沃尔沃集团,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,"corporate accounting and reporting standard | (?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",12,152 | 158 | 182,volvo-group-annual-report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protoc…","initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protoc…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r282_volvo,282,VOLVO,沃尔沃集团,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,technical guidance for calculating scope 3 emissions,6,152 | 158,volvo-group-annual-report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology an…","in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology an…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r282_volvo,282,VOLVO,沃尔沃集团,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),8,152 | 158,volvo-group-annual-report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"se of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all app…","se of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all app…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r283_intesasanpaolo,283,INTESA SANPAOLO,意大利联合圣保罗银行,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,partnership for carbon accounting financials | \bpcaf\b,3,130 | 129,2024_INTESA SANPAOLO-Climate_Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,proportional to the revenue attributable to Intesa Sanpaolo. Revenue-adjusted exposure is calculated as an attribution factor multiplied by revenue. This approach is aligned with PCAF recommendations. Counterparties fully dedicated to renewable activities and project finance dedicated to “green” activities receive an emission intensity equal to zero in the …,proportional to the revenue attributable to Intesa Sanpaolo. Revenue-adjusted exposure is calculated as an attribution factor multiplied by revenue. This approach is aligned with PCAF recommendations. Counterparties fully dedicated to renewable activities and project finance dedicated to “green” activities receive an emission intensity equal to zero in the …,Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r286_bayer,286,BAYER,拜耳集团,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\) | corporate value chain.*scope 3,8,4 | 7 | 18 | 142,bayer-impact-report-2024.pdf,pdf_explicit_series_citation,pdf_page_backfill,"on exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting & Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related act…","on exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting & Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related act…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r294_bankofmontreal,294,BANK OF MONTREAL,蒙特利尔银行,J,Finance,金融业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,"corporate accounting and reporting standard | (?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",9,77 | 112 | 4,BMO_2024_SCR_EN_interactive.pdf,pdf_explicit_series_citation,pdf_page_backfill,operational sources relevant to our business to inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emis…,operational sources relevant to our business to inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emis…,Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r294_bankofmontreal,294,BANK OF MONTREAL,蒙特利尔银行,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,\bpcaf\b,10,80 | 82 | 86 | 4,BMO_2024_SCR_EN_interactive.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ons are GHG emissions that, under applicable international standards, are attributable to financial institutions as a result of their lending and investment activities. We use the PCAF Global GHG Accounting and Reporting Standard Part A: Financed Emissions (Second Edition) (the PCAF Standard) to inform our calculation methodology. We quantify and disclose f…","ons are GHG emissions that, under applicable international standards, are attributable to financial institutions as a result of their lending and investment activities. We use the PCAF Global GHG Accounting and Reporting Standard Part A: Financed Emissions (Second Edition) (the PCAF Standard) to inform our calculation methodology. We quantify and disclose f…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r294_bankofmontreal,294,BANK OF MONTREAL,蒙特利尔银行,J,Finance,金融业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),7,77 | 4,BMO_2024_SCR_EN_interactive.pdf,pdf_explicit_series_citation,pdf_page_backfill,inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emissions inventories. We have developed an operatio…,inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emissions inventories. We have developed an operatio…,Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r297_sanofi,297,SANOFI,赛诺菲,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,8,29 | 132,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,pdf_explicit_series_citation,pdf_page_backfill,"o the Greenhouse Gas Protocol standards and guidance developed by the World Resources Institute (WRI) and the World Business Council for Sustainable Development (WBCSD), including Corporate Accounting and Reporting Standard (Revised Edition), the Corporate Value Chain (Scope 3) Standard, Scope 2 Guidance, and Technical Guidance for Calculating Scope 3 Emiss…","o the Greenhouse Gas Protocol standards and guidance developed by the World Resources Institute (WRI) and the World Business Council for Sustainable Development (WBCSD), including Corporate Accounting and Reporting Standard (Revised Edition), the Corporate Value Chain (Scope 3) Standard, Scope 2 Guidance, and Technical Guidance for Calculating Scope 3 Emiss…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r297_sanofi,297,SANOFI,赛诺菲,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,10,29 | 132,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,pdf_explicit_series_citation,pdf_page_backfill,"World Business Council for Sustainable Development (WBCSD), including Corporate Accounting and Reporting Standard (Revised Edition), the Corporate Value Chain (Scope 3) Standard, Scope 2 Guidance, and Technical Guidance for Calculating Scope 3 Emissions (collectively, “the Greenhouse Gas Protocol”). When preparing the information for reporting GHG emissions…","World Business Council for Sustainable Development (WBCSD), including Corporate Accounting and Reporting Standard (Revised Edition), the Corporate Value Chain (Scope 3) Standard, Scope 2 Guidance, and Technical Guidance for Calculating Scope 3 Emissions (collectively, “the Greenhouse Gas Protocol”). When preparing the information for reporting GHG emissions…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
