company_id,company_name_en,company_name_zh,rank,world500_rank,industry_section_code,scope3_category_code,scope3_category_en,scope3_category_zh,category_status,reported_value_mtco2e,candidate_count_for_category,verification_status,source_file,source_path,page,snippet_or_recognition_basis,snippet_en,recognition_basis,acceptance_status,recommended_action,reviewer_category_status,reviewer_reported_value_mtco2e,reviewer_note
r157_jiangxicopper,JIANGXI COPPER,江西铜业集团有限公司,157,157,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r157_jiangxicopper,JIANGXI COPPER,江西铜业集团有限公司,157,157,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r157_jiangxicopper,JIANGXI COPPER,江西铜业集团有限公司,157,157,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r157_jiangxicopper,JIANGXI COPPER,江西铜业集团有限公司,157,157,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r157_jiangxicopper,JIANGXI COPPER,江西铜业集团有限公司,157,157,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,中国人民保险集团股份有限公司,158,158,J,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r159_boeing,BOEING,波音,159,159,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r160_chinanorthindustriesgroup,CHINA NORTH INDUSTRIES GROUP,中国兵器工业集团有限公司,160,160,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r161_pacificconstructiongroup,PACIFIC CONSTRUCTION GROUP,太平洋建设集团有限公司,161,161,E,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r162_kia,KIA,起亚公司,162,162,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r163_sysco,SYSCO,西斯科公司,163,163,F,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
