review_priority,recommended_action,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,company_id,world500_rank,company_name_en,company_name_zh,source_files,pages,sample_review_status,sample_confidence,sample_snippet_en,sample_snippet_zh,language_policy
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",esrs_csrd,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,r215_munichregroup,215,MUNICH RE GROUP,慕尼黑再保险集团,MunichRe-Group-Annual-Report-2024-en.pdf,61,seed_batch_05,medium,"tary disclosures on scope 3 financed emissions, deriving from the standards published to date by the International Sustainability Standards Board (ISSB): IFRS S1 General Requirements for Disclosure of Sustainability-related Financial Inform","tary disclosures on scope 3 financed emissions, deriving from the standards published to date by the International Sustainability Standards Board (ISSB): IFR...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",ifrs_s2,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,r215_munichregroup,215,MUNICH RE GROUP,慕尼黑再保险集团,MunichRe-Group-Annual-Report-2024-en.pdf,61,seed_batch_05,medium,"tary disclosures on scope 3 financed emissions, deriving from the standards published to date by the International Sustainability Standards Board (ISSB): IFRS S1 General Requirements for Disclosure of Sustainability-related Financial Inform","tary disclosures on scope 3 financed emissions, deriving from the standards published to date by the International Sustainability Standards Board (ISSB): IFR...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r217_bancodobrasil,217,BANCO DO BRASIL,巴西银行,BANCO DO BRASIL Annual Report - 2024.pdf,33,seed_batch_05,medium,"ty), in relation to the 2023 financial year, by June 30, 2024. Accountability Measurement of financed scope 3 category 15 emissions (absolute and intensity), Business Loans asset class, in line with the recommendations of the Science Based","ty), in relation to the 2023 financial year, by June 30, 2024. Accountability Measurement of financed scope 3 category 15 emissions (absolute and intensity),...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r217_bancodobrasil,217,BANCO DO BRASIL,巴西银行,BANCO DO BRASIL Annual Report - 2024.pdf,33,seed_batch_05,medium,"ty), in relation to the 2023 financial year, by June 30, 2024. Accountability Measurement of financed scope 3 category 15 emissions (absolute and intensity), Business Loans asset class, in line with the recommendations of the Science Based","ty), in relation to the 2023 financial year, by June 30, 2024. Accountability Measurement of financed scope 3 category 15 emissions (absolute and intensity),...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r224_zurichinsurancegroup,224,ZURICH INSURANCE GROUP,苏黎世保险集团,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,13,seed_batch_06,medium,nability report Risk review Financial review Zurich Insurance Group Annual Report 2024 127 Introduction | Governance | Planet | Customers | People 1 1Determined by scope 1& 2 for our customers’ emissions using the Partnership for Carbon Acc,nability report Risk review Financial review Zurich Insurance Group Annual Report 2024 127 Introduction | Governance | Planet | Customers | People 1 1Determi...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r241_tdsynnex公司,241,TD Synnex,TD Synnex,tdsynnex-fy2024-ccr-ada.pdf,3,seed_batch_06,medium,"the entire IT ecosystem. As we do so, we’re translating our ambitions into action and delivering on key commitments. I’m proud to report that we’ve achieved our 2030 Scope 1 and 2 reduction targets, which are validated by the Science Based","the entire IT ecosystem. As we do so, we’re translating our ambitions into action and delivering on key commitments. I’m proud to report that we’ve achieved ...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,r244_allstate,244,ALLSTATE,好事达,2024_ALLSTATE SustainabilityReport_FINAL.pdf,5,seed_batch_06,medium,"sen not to make specific time bound commitments on Scope 3 emissions given lack of precision in measurement, limited control over third parties and unknown impacts on customers and shareholders. 33% In 2023, we decreased Scope 1 and 2 emiss","sen not to make specific time bound commitments on Scope 3 emissions given lack of precision in measurement, limited control over third parties and unknown i...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",gb_t_2589_2020,GB/T 2589-2020,GB/T 2589-2020,Chinese national standard system,中国国家标准体系,r250_contemporaryamperextechnology,250,CONTEMPORARY AMPEREX TECHNOLOGY,宁德时代新能源科技股份有限公司,宁德时代2024年ESG报告.pdf,64,seed_batch_12,medium,电池生产基地排放强度 温室气体排放强度 3 吨二氧化碳当量/ 兆瓦时 9.98 5.77 4.56 电芯 吨二氧化碳当量/ 兆瓦时 8.74 5.02 4.12 封装模组 吨二氧化碳当量/ 兆瓦时 0.34 0.15 0.04 电池包 吨二氧化碳当量/ 兆瓦时 0.22 0.11 0.08 其他 吨二氧化碳当量/ 兆瓦时 0.69 0.49 0.32 温室气体排放强度同比下降比例 4 % 28.61 42.18 20.97 1 温室气体排放总量包括范围一、范围二温室气体排放。,电池生产基地排放强度 温室气体排放强度 3 吨二氧化碳当量/ 兆瓦时 9.98 5.77 4.56 电芯 吨二氧化碳当量/ 兆瓦时 8.74 5.02 4.12 封装模组 吨二氧化碳当量/ 兆瓦时 0.34 0.15 0.04 电池包 吨二氧化碳当量/ 兆瓦时 0.22 0.11 0.08 其他 吨二氧化碳当量/...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",gb_t_32150_2015,GB/T 32150-2015,GB/T 32150-2015,Chinese national standard system,中国国家标准体系,r250_contemporaryamperextechnology,250,CONTEMPORARY AMPEREX TECHNOLOGY,宁德时代新能源科技股份有限公司,宁德时代2024年ESG报告.pdf,64,seed_batch_12,medium,电池生产基地排放强度 温室气体排放强度 3 吨二氧化碳当量/ 兆瓦时 9.98 5.77 4.56 电芯 吨二氧化碳当量/ 兆瓦时 8.74 5.02 4.12 封装模组 吨二氧化碳当量/ 兆瓦时 0.34 0.15 0.04 电池包 吨二氧化碳当量/ 兆瓦时 0.22 0.11 0.08 其他 吨二氧化碳当量/ 兆瓦时 0.69 0.49 0.32 温室气体排放强度同比下降比例 4 % 28.61 42.18 20.97 1 温室气体排放总量包括范围一、范围二温室气体排放。,电池生产基地排放强度 温室气体排放强度 3 吨二氧化碳当量/ 兆瓦时 9.98 5.77 4.56 电芯 吨二氧化碳当量/ 兆瓦时 8.74 5.02 4.12 封装模组 吨二氧化碳当量/ 兆瓦时 0.34 0.15 0.04 电池包 吨二氧化碳当量/ 兆瓦时 0.22 0.11 0.08 其他 吨二氧化碳当量/...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r252_bancobradesco,252,BANCO BRADESCO,巴西布拉德斯科银行,2024 BANCO BRADESCO ESG Report.pdf,7,seed_batch_06,medium,"ded this neutralization to scope 3 operational emissions. And from 2020, we started operating with 100% renewable energy. We were also the first bank in the country to measure and disclose emissions from the corporate credit portfolio, usin","ded this neutralization to scope 3 operational emissions. And from 2020, we started operating with 100% renewable energy. We were also the first bank in the ...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r263_novartis,263,NOVARTIS,诺华公司,novartis-integrated-report-2024.pdf,27,seed_batch_07,medium,"rgy solutions across our operations, and reduce consumption of natural resources. Our activities led to a reduction of our own emissions and those from purchased energy (Scope 1 and 2) by 20% from the prior year and 71% from a 2016 base yea","rgy solutions across our operations, and reduce consumption of natural resources. Our activities led to a reduction of our own emissions and those from purch...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r273_iberdrola公司,273,Iberdrola,Iberdrola,gsm25-IBERDROLA-sustainability-report-2024.pdf,81,seed_batch_07,medium,"ecific CO2 emissions intensity in 2021 of all electricity companies included in the Euro Stoxx Utilities Index. This emissions reduction target, detailed in E1-4 section, is in line with the Group's Scope 1 emissions intensity reduction tar","ecific CO2 emissions intensity in 2021 of all electricity companies included in the Euro Stoxx Utilities Index. This emissions reduction target, detailed in ...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r286_bayer,286,BAYER,拜耳集团,bayer-impact-report-2024.pdf,8,seed_batch_07,medium,"sures to support SDG 13 “Climate action.” For example, we are reducing our own greenhouse gas emissions (Scope 1 & 2) and greenhouse gas emissions along our value chain (Scope 3). Our reduction targets were confirmed by the Sci- ence Based","sures to support SDG 13 “Climate action.” For example, we are reducing our own greenhouse gas emissions (Scope 1 & 2) and greenhouse gas emissions along our ...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r302_chubb,302,CHUBB,安达保险公司,Chubb-2024-Sustainability-Report.pdf,14,seed_batch_07,medium,"ssions.9 Most importantly, the calculation of an “attribution factor” for Scope 3 insurance-associated emissions can cause the ultimate “attributed” value to vary for many reasons that have nothing to do with changes in emissions in the rea","ssions.9 Most importantly, the calculation of an “attribution factor” for Scope 3 insurance-associated emissions can cause the ultimate “attributed” value to...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,veolia-2024-esg-report.pdf,16,seed_batch_14,medium,(1) Across 67% of the scope 3 total in line with the medium-term target defined by the SBTi. DECARBONIZING TO LIMIT CLIMATE CHANGE ENVIRONMENT Our commitment: to combat pollution and accelerate ecological transformation. “Veolia’s activitie,(1) Across 67% of the scope 3 total in line with the medium-term target defined by the SBTi. DECARBONIZING TO LIMIT CLIMATE CHANGE ENVIRONMENT Our commitment...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r310_vodafonegroup,310,VODAFONE GROUP,沃达丰集团,Vodafone 2025 Annual Report.pdf,37,seed_batch_07,medium,"n operations (Scope 1 and 2 GHG emissions) by at least 90% globally by 2030, in line with the pathway required to limit global warming to 1.5°C by 2100, is part of Vodafone’s near-term target, which has been validated by the Science Based T","n operations (Scope 1 and 2 GHG emissions) by at least 90% globally by 2030, in line with the pathway required to limit global warming to 1.5°C by 2100, is p...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,r313_exor集团,313,EXOR,EXOR,EXOR GROUP Sustainability Report 2023.pdf,7,seed_batch_07,medium,"Exor Scope 2 Emissions 35 34 27 Exor Scope 3 Emissions 1,217 4,552 1,771 Exor Total Holding Level Emissions 1,259 4,594 1,811 Exor Companies Emissions (Scope 1 and 2)¹ 411,752 351,328 1) FY2023 emissions data from the companies will be disc","Exor Scope 2 Emissions 35 34 27 Exor Scope 3 Emissions 1,217 4,552 1,771 Exor Total Holding Level Emissions 1,259 4,594 1,811 Exor Companies Emissions (Scope...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r315_unicreditgroup,315,UNICREDIT GROUP,联合信贷集团,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,140,seed_batch_07,medium,"In the absence of primary data from stakeholders, UniCredit relies on estimation techniques that involve assumptions based on the best available information. These techniques include: Emissions factors: for Scope 3 GHG emissions, as indicat","In the absence of primary data from stakeholders, UniCredit relies on estimation techniques that involve assumptions based on the best available information....",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,美国国际集团,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,32,seed_batch_08,medium,ore additional operational emissions 8 AIG's 100% renewable energy commitment applies to scope 2 emissions from electricity usage for facilities controlled or owned by AIG. 9 Using a market-based emissions calculation. 10 The Science Based,ore additional operational emissions 8 AIG's 100% renewable energy commitment applies to scope 2 emissions from electricity usage for facilities controlled o...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",iso_14064_3,ISO 14064-3,ISO 14064-3,ISO assurance system,ISO鉴证体系,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,CANADIAN IMPERIAL BANK OF COMMERCE-sustainability-report-2024-en.pdf,26,seed_batch_08,medium,"s in Board-approved executive roles (Canada) •  • Percent of workforce that identify as Indigenous peoples (Canada) •  ISAE 3000 Employee engagement score ISAE 3000 Community investment ISAE 3000 Sustainable finance ISAE 3000 Scope 1, 2,",s in Board-approved executive roles (Canada) •  • Percent of workforce that identify as Indigenous peoples (Canada) •  ISAE 3000 Employee engagement score ...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",iso_14040_14044,ISO 14040/14044,ISO 14040/14044,ISO life-cycle assessment system,ISO生命周期评价体系,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,26,seed_batch_08,medium,"with customers on their scope 3 emission targets, and work to evaluate our supply chain. Additionally, we are collaborating to support the harmonization of product life cycle metrics and their application (e.g., ISO 14040/44, Product Enviro","with customers on their scope 3 emission targets, and work to evaluate our supply chain. Additionally, we are collaborating to support the harmonization of p...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r369_jsainsbury,369,J. SAINSBURY,森宝利公司,sainsburys-plan-for-better-report-2024-25.pdf,4,seed_batch_08,medium,"erations, from our 2018/19 baseline £33.8m raised for good causes this year 373% more surplus food redistributed to communities versus our 2019/20 baseline 39.8% of our Scope 3 emissions are covered by suppliers that have had any 1.5oC targ","erations, from our 2018/19 baseline £33.8m raised for good causes this year 373% more surplus food redistributed to communities versus our 2019/20 baseline 3...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r376_abbottlaboratories,376,ABBOTT LABORATORIES,雅培公司,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,13,seed_batch_14,medium,"l business loans, and technical assistance since March 2022. Protect a healthy environment Reduce absolute Scope 1 and 2 carbon emissions by 30%, from a 2018 baseline, by the end of 2030, consistent with the objectives of the Science-Based","l business loans, and technical assistance since March 2022. Protect a healthy environment Reduce absolute Scope 1 and 2 carbon emissions by 30%, from a 2018...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",iso_14064,ISO 14064,ISO 14064,GHG accounting system,温室气体核算体系,r392_coop集团,392,Coop,Coop,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,216,seed_batch_08,medium,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in accordance with ISO 14064 and the GHG Protocol guidelines. Detailed informa­ tion on,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in a...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,COMPASS GROUP sustainability-report_2024.pdf,10,seed_batch_09,medium,nd 3 emissions compared to 2023. Climate goals Climate net zero 1 by 2050 across our value chain 46% reduction in absolute Scope 1 & 2 GHG emissions by 2030 28% reduction in absolute Scope 3 GHG emissions associated with the food and drink,nd 3 emissions compared to 2023. Climate goals Climate net zero 1 by 2050 across our value chain 46% reduction in absolute Scope 1 & 2 GHG emissions by 2030 ...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r407_haiersmarthome,407,HAIER SMART HOME,海尔智家股份有限公司,海尔智家股份有限公司2024ESG报告.pdf,86,seed_batch_09,medium,"数据来源以及所采用的评估方法，并可能受到其他未预见的不确 指标及目标 定性因素和主观判断的影响 。 2024 年起，海尔智家加速推进减破规划工作，并取得阶段性成果。海尔 智家中国区在“十五五”时期将以国家双控制度为指引，承诺以 2024 年 风险管理 为基准年，到 2030 年实现国内范围一、二温室气体排放强度降低 10%. 未来，海尔智家将持续完善中长期战略规划工作，预计于 2025 年内发布 体碳中和目标，智启“零碳未来""，共创绿色家园。此外，本年度，海 尔冷柜短期减排目",数据来源以及所采用的评估方法，并可能受到其他未预见的不确 指标及目标 定性因素和主观判断的影响 。 2024 年起，海尔智家加速推进减破规划工作，并取得阶段性成果。海尔 智家中国区在“十五五”时期将以国家双控制度为指引，承诺以 2024 年 风险管理 为基准年，到 2030 年实现国内范围一、二温室气体排放强度降...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r413_honeywellinternational,413,HONEYWELL INTERNATIONAL,霍尼韦尔国际公司,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,9,seed_batch_09,medium,"all internal and external stakeholders1 >90% REDUCTION in Scope 1 and Scope 2 greenhouse gas intensity since 2004 6,800+ efficiency, emissions reduction, water and waste projects since 2010 Validated SCIENCE-BASED TARGET with Science Based","all internal and external stakeholders1 >90% REDUCTION in Scope 1 and Scope 2 greenhouse gas intensity since 2004 6,800+ efficiency, emissions reduction, wat...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r421_jardinematheson,421,JARDINE MATHESON,怡和集团,2024_JARDINE MATHESON_sustainability_report.pdf,4,seed_batch_09,medium,"2024 Highlights Accelerating decarbonisation 100% portfolio companies established scope 1 and 2 decarbonisation roadmaps, most are 1.5°C-aligned JEC, JRG and Zung Fu achieved target validation for scope 1, 2 and 3 emissions in 2024 from SBT","2024 Highlights Accelerating decarbonisation 100% portfolio companies established scope 1 and 2 decarbonisation roadmaps, most are 1.5°C-aligned JEC, JRG and...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r422_mondelezinternational,422,MONDELEZ INTERNATIONAL,亿滋国际,2024-MONDELEZ INTERNATIONAL-Snacking-Made-Right-ESG-Report.pdf,16,seed_batch_09,medium,"we can support key suppliers to develop the knowledge and skills needed to measure their Scope 3 emissions, conduct foot printing, set goals, identify opportunities for abatement and disclose information in alignment with the Science Based","we can support key suppliers to develop the knowledge and skills needed to measure their Scope 3 emissions, conduct foot printing, set goals, identify opport...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r427_broadcom,427,BROADCOM,博通公司,broadcom-2024-corpresponsibility-final.pdf,3,seed_batch_09,medium,rmination of our employees and the strength of our business and products. We continue to make progress on our commitment to reduce our Scope 1 and Scope 2 greenhouse gas (GHG) emissions in line with the UN Paris Agreement and Science Based,rmination of our employees and the strength of our business and products. We continue to make progress on our commitment to reduce our Scope 1 and Scope 2 gr...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r443_crh公司,443,CRH,CRH,crh-2024-sustainability-performance-report_final_interactive-1.pdf,39,seed_batch_09,medium,"emissions reduction target of 30% by 2030 (from a 2021 base year) inclusive of organic business growth. This target applies to our group-wide gross carbon emissions and covers our total footprint across Scope 1, 2 and 3. The Science Based T",emissions reduction target of 30% by 2030 (from a 2021 base year) inclusive of organic business growth. This target applies to our group-wide gross carbon em...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,49,seed_batch_10,medium,lement Approach 2021 baseline(1) 0.17 tCO2-e/MWh Metric Emissions intensity (tCO2-e/MWh) Emissions Scope Scope 1 and 2 2030 Target(1) 0.14 tCO2-e/MWh (18% reduction against 2021 baseline) Reference pathway IEA NZE 2050 (2021) Data quality s,lement Approach 2021 baseline(1) 0.17 tCO2-e/MWh Metric Emissions intensity (tCO2-e/MWh) Emissions Scope Scope 1 and 2 2030 Target(1) 0.14 tCO2-e/MWh (18% re...,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
P2_verify_non_ghg_source_quote_scope,"Keep Scope wording only as a source quotation. In UI labels and graph terminology for this non-GHG standard, use direct/indirect emissions or disclosure/assurance wording.",sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,r468_netflix公司,468,Netflix,Netflix,2024-Netflix-Environmental-Social-Governance-Report.pdf,6,seed_batch_10,medium,"tes (SAFc) in our Scopes 1 and 3 emissions. Refer to the appendix for further details. Scope 1 51,487 30,883 62,815 59,388 25,790 49,647 Scope 2 26,317 29,356 31,937 23,622 15,281 25,353 TOTAL (Scopes 1 and 2) 77,804 60,239 94,752 83,010 41","tes (SAFc) in our Scopes 1 and 3 emissions. Refer to the appendix for further details. Scope 1 51,487 30,883 62,815 59,388 25,790 49,647 Scope 2 26,317 29,35...",Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.
