queue_type,queue_priority,recommended_action_en,recommended_action_zh,review_priority,evidence_boundary,technology_id,technology_name_en,technology_name_zh,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_en,industry_section_zh,company_count_in_cluster,cluster_evidence_count,cluster_cost_signal_count,timeline_near_count,timeline_mid_count,timeline_long_count,subtypes_en,subtypes_zh,standards_en,standards_zh,sample_pages,sample_source_files,company_evidence_count,company_sample_snippet_en,company_timeline_years,company_cost_signal_present,company_specific_evidence_status,sample_snippets_en
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r117_adm公司,ADM,ADM,117,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r119_christiandior,CHRISTIAN DIOR,迪奥公司,119,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r120_nippontelegraphandtelephone,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,120,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r121_mitsui,MITSUI,三井物产株式会社,121,L,Leasing and Business Services,租赁和商务服务业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r130_engie集团,Engie,Engie,130,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r145_siemens,SIEMENS,西门子,145,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,J,Finance,金融业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r169_lukoil,LUKOIL,卢克石油公司,169,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r176_巴西jbs公司,JBS,巴西JBS,176,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r196_hitachi,HITACHI,日立,196,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,J,Finance,金融业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
