evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0153,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0153,activity::Business travel
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0153,scope3::6.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0154
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0154,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0154,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0154,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0154,scope3::1.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0155
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0155,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0155,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0155,scope3::1.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0156
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0156,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0156,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0156,scope3::5.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0157
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0157,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0157,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0157,scope3::6.0
53,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p53__scope_2__0158
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p53__scope_2__0158,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p53__scope_2__0158,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p53__scope_2__0158,activity::Purchased electricity
57,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p57__inventory__0159
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p57__inventory__0159,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p57__inventory__0159,activity::Fugitive emissions
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0160
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0160,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0160,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0160,activity::Waste in operations
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0160,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0161
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0161,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0161,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0161,activity::Business travel
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0161,scope3::6.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0162
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0162,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0162,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0162,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0162,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0163
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0163,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0163,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0163,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0164
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0164,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0164,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_1__0164,scope3::6.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0165
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0165,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0165,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0165,activity::Waste in operations
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0165,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0166
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0166,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0166,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0166,activity::Business travel
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0166,scope3::6.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0167
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0167,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0167,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0167,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0167,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0168
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0168,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0168,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0168,scope3::5.0
162,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0169
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0169,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0169,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p162__scope_3__0169,scope3::6.0
34,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p34__inventory__0170
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p34__inventory__0170,data_source::Estimated data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p34__inventory__0170,assurance::Report disclosure
45,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p45__inventory__0171
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p45__inventory__0171,data_source::Estimated data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p45__inventory__0171,assurance::Report disclosure
46,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p46__scope_1__0172
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p46__scope_1__0172,scope::Scope 1
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p46__scope_1__0172,data_source::Secondary data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p46__scope_1__0172,assurance::Report disclosure
50,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_1__0173
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_1__0173,scope::Scope 1
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_1__0173,data_source::Estimated data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_1__0173,assurance::Report disclosure
50,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_3__0174
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_3__0174,scope::Scope 3
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_3__0174,data_source::Estimated data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p50__scope_3__0174,assurance::Report disclosure
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0175
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0175,scope::Scope 3
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0175,data_source::Primary data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_3__0175,assurance::Report disclosure
58,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p58__inventory__0176
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p58__inventory__0176,data_source::Secondary data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p58__inventory__0176,assurance::Report disclosure
65,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p65__inventory__0177
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p65__inventory__0177,data_source::Primary data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p65__inventory__0177,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p65__inventory__0177,calc_method::Life-cycle assessment
66,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p66__inventory__0178
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p66__inventory__0178,data_source::Secondary data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p66__inventory__0178,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p66__inventory__0178,calc_method::Life-cycle assessment
109,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p109__inventory__0179
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p109__inventory__0179,assurance::Assurance
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p109__inventory__0179,activity::Value-chain activities
160,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_1__0180
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_1__0180,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_1__0180,assurance::Verification
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_1__0180,calc_method::Market-based
160,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_2__0181
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_2__0181,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_2__0181,assurance::Verification
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p160__scope_2__0181,calc_method::Market-based
163,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p163__inventory__0182
,has_data_source_type,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p163__inventory__0182,data_source::Estimated data
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p163__inventory__0182,assurance::Report disclosure
11,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p11__scope_3__0183
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p11__scope_3__0183,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p11__scope_3__0183,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p11__scope_3__0183,activity::Value-chain activities
28,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p28__scope_1__0184
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p28__scope_1__0184,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p28__scope_1__0184,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p28__scope_1__0184,calc_method::Life-cycle assessment
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0185
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0185,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0185,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0185,calc_method::Market-based
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186,calc_method::Market-based
,has_activity_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186,activity::Use of sold products
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0186,scope3::11.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0187
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0187,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0187,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0187,calc_method::Market-based
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0187,scope3::11.0
52,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0188
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0188,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0188,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0188,calc_method::Market-based
,has_scope3_category,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p52__scope_1__0188,scope3::15.0
157,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_1__0189
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_1__0189,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_1__0189,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_1__0189,calc_method::Market-based
157,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_2__0190
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_2__0190,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_2__0190,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p157__scope_2__0190,calc_method::Market-based
159,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_1__0191
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_1__0191,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_1__0191,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_1__0191,calc_method::Market-based
159,documents_methodology,report::r339_hyundaimobis__20250__sustainabilityreport,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_2__0192
,for_scope,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_2__0192,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_2__0192,assurance::Report disclosure
,has_calculation_method,methodology::batch_08__r339_hyundaimobis__20250__sustainabilityreport__p159__scope_2__0192,calc_method::Market-based
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0193
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0193,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0193,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0193,activity::Mobile emission source
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0193,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0194
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0194,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0194,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0194,activity::Purchased electricity
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0194,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0195
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0195,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0195,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0195,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0195,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0196
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0196,scope::Scope 1
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0196,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_1__0196,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0197
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0197,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0197,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0197,activity::Mobile emission source
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0197,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0198
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0198,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0198,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0198,activity::Purchased electricity
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0198,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0199
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0199,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0199,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0199,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0199,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0200
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0200,scope::Scope 2
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0200,assurance::Report disclosure
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_2__0200,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0201
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0201,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0201,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0201,activity::Mobile emission source
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0201,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0202
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0202,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0202,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0202,activity::Purchased electricity
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0202,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0203
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0203,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0203,assurance::Report disclosure
,has_activity_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0203,activity::Value-chain activities
,has_scope3_category,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0203,scope3::1.0
46,documents_methodology,report::r342_bristolmyerssquibb__20240__other,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0204
,for_scope,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0204,scope::Scope 3
,has_assurance_stage,methodology::batch_08__r342_bristolmyerssquibb__20240__other__p46__scope_3__0204,assurance::Report disclosure
